Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	-0.260110642677005	0	IN
chr1	35317	34553	36081	6.72879013056741	0	IN
chr1	52892	52472	53312	-2.70388290603057	0	IN
chr1	60856	57597	64116	1.13135795824506	0	IN
chr1	68501	65418	71585	-0.736118787677637	0	IN
chr1	112065	89294	134836	0.849906330307633	0	IN
chr1	135517	135140	135895	6.61100000701732	0	IN
chr1	137823	137681	137965	5.88070013880464	0	IN
chr1	140064	139789	140339	2.16873425072979	0	IN
chr1	157667	141473	173862	-0.984314232423024	0	IN
chr1	183434	182695	184174	1.182347733839	0	IN
chr1	190313	185216	195411	-0.622739737162206	0	IN
chr1	390395	257863	522928	2.35685492899443	0	IN
chr1	722758	586070	859446	0	0	IN
chr1	872652	868070	877234	2.90986915241561	0	IN
chr1	910404	904833	915976	-3.14203163802671	0	IN
chr1	918940	916864	921016	-5.75902690209246	0	IN
chr1	941618	923927	959309	-1.2183124773882	0	IN
chr1	963150	960586	965715	-0.0502203234889886	0	IN
chr1	974294	966496	982093	-1.08982515441712	0	IN
chr1	997008	995965	998051	-1.81980431765461	0	IN
chr1	999566	998961	1000172	3.3128209325908	0	IN
chr1	1007838	1001137	1014540	1.98248616232454	0	IN
chr1	1038120	1020122	1056118	-2.26252080113776	0	IN
chr1	1064544	1059733	1069355	-0.974516104294643	0	IN
chr1	1072636	1070965	1074307	4.14180981749733	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-2.38665431468713	0	IN
chr1	1167150	1167103	1167198	3.60903521524476	0	IN
chr1	1167907	1167862	1167952	2.06433913898507	0	IN
chr1	1169045	1169004	1169087	-1.94559138351467	0	IN
chr1	1169849	1169356	1170343	1.51362729835137	0	IN
chr1	1185495	1173055	1197935	0.689171006840366	0	IN
chr1	1205099	1203507	1206691	-0.983882554148656	0	IN
chr1	1212731	1211325	1214138	3.49356801053595	0	IN
chr1	1224469	1216907	1232031	-1.2183124773882	0	IN
chr1	1233633	1232225	1235041	-1.2183124773882	0	IN
chr1	1244583	1242445	1246722	-2.26252080113776	0	IN
chr1	1250555	1249776	1251334	2.60045119945789	0	IN
chr1	1263896	1253908	1273885	-1.76700188929509	0	IN
chr1	1277821	1275222	1280420	1.91531959267846	0	IN
chr1	1286232	1280435	1292029	-0.656230310133855	0	IN
chr1	1308533	1292375	1324691	-1.15229173160679	0	IN
chr1	1326826	1324755	1328897	1.74713680988064	0	IN
chr1	1340331	1331313	1349350	-0.981844798927278	0	IN
chr1	1357232	1352688	1361777	0.0506284765414242	0	IN
chr1	1374612	1373729	1375495	0.311202426176926	0	IN
chr1	1378848	1378665	1379032	1.3863737410267	0	IN
chr1	1392519	1385710	1399328	0.22302040276448	0	IN
chr1	1403417	1399521	1407313	-3.90140317575626	0	IN
chr1	1409856	1409095	1410618	-2.70229502378141	0	IN
chr1	1420555	1418419	1422691	1.42711610844355	0	IN
chr1	1426957	1426127	1427787	-1.0891551774998	0	IN
chr1	1432555	1430538	1434573	-1.49981950672123	0	IN
chr1	1438871	1434860	1442882	0.6948101027486	0	IN
chr1	1459923	1449688	1470158	-0.205692809987418	0	IN
chr1	1484808	1471768	1497848	4.7209958169167	0	IN
chr1	1506350	1503249	1509452	1.69206049119871	0	IN
chr1	1523418	1512150	1534687	0.590816131659339	0	IN
chr1	1537813	1535173	1540453	-2.26252080113776	0	IN
chr1	1559373	1541672	1577075	0	0	IN
chr1	1583709	1583509	1583909	1.4280513091193	0	IN
chr1	1599053	1598011	1600096	-0.28106396872727	0	IN
chr1	1622183	1613757	1630610	-1.87977219314017	0	IN
chr1	1645553	1632094	1659012	0.853468856543858	0	IN
chr1	1676026	1659324	1692728	-0.124133513549383	0	IN
chr1	1700861	1699941	1701782	2.95033102586077	0	IN
chr1	1724364	1702729	1745999	-0.273058533025307	0	IN
chr1	1765844	1751231	1780457	0.615402034592153	0	IN
chr1	1838200	1785284	1891117	0	0	IN
chr1	1892064	1891470	1892658	9.11293201037328	0	IN
chr1	1916061	1914826	1917296	7.84470294650458	0	IN
chr1	1918431	1917589	1919273	3.16802704359707	0	IN
