Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.6891683119499	0	IN
chr1	35317	34553	36081	-7.30649874073824	0	IN
chr1	52892	52472	53312	-10.2918038548933	0	IN
chr1	60856	57597	64116	-0.00649959094735308	0	IN
chr1	68501	65418	71585	-18.2920626638921	0	IN
chr1	112065	89294	134836	3.9277393193816	0	IN
chr1	135517	135140	135895	9.44216268496901	0	IN
chr1	137823	137681	137965	-10.895709029743	0	IN
chr1	140064	139789	140339	8.06086961860412	0	IN
chr1	157667	141473	173862	6.28216357304189	0	IN
chr1	183434	182695	184174	-10.7470324260105	0	IN
chr1	190313	185216	195411	0.989010591849866	0	IN
chr1	390395	257863	522928	4.882306327965	0	IN
chr1	722758	586070	859446	0	0	IN
chr1	872652	868070	877234	-0.588338803691333	0	IN
chr1	910404	904833	915976	4.14439332766351	0	IN
chr1	918940	916864	921016	-8.24919240396192	0	IN
chr1	941618	923927	959309	2.28420018342667	0	IN
chr1	963150	960586	965715	-0.427726349962063	0	IN
chr1	974294	966496	982093	2.21658192524565	0	IN
chr1	997008	995965	998051	-9.95893662705971	0	IN
chr1	999566	998961	1000172	4.16460433765486	0	IN
chr1	1007838	1001137	1014540	3.70971881675379	0	IN
chr1	1038120	1020122	1056118	0	0	IN
chr1	1064544	1059733	1069355	3.44539819876194	0	IN
chr1	1072636	1070965	1074307	1.11759211895989	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-10.1398007614483	0	IN
chr1	1167150	1167103	1167198	-13.9471556835059	0	IN
chr1	1167907	1167862	1167952	-10.5387185953639	0	IN
chr1	1169045	1169004	1169087	-14.8050510511271	0	IN
chr1	1169849	1169356	1170343	7.19475608770236	0	IN
chr1	1185495	1173055	1197935	-0.382799106229261	0	IN
chr1	1205099	1203507	1206691	-10.9638906345673	0	IN
chr1	1212731	1211325	1214138	-10.1692387059772	0	IN
chr1	1224469	1216907	1232031	2.28420018342667	0	IN
chr1	1233633	1232225	1235041	4.86916268414782	0	IN
chr1	1244583	1242445	1246722	-10.1720944115324	0	IN
chr1	1250555	1249776	1251334	3.6207667157999	0	IN
chr1	1263896	1253908	1273885	0.878913170294771	0	IN
chr1	1277821	1275222	1280420	1.42982762871294	0	IN
chr1	1286232	1280435	1292029	-1.27637974710788	0	IN
chr1	1308533	1292375	1324691	2.3417354482708	0	IN
chr1	1326826	1324755	1328897	-0.396773880067533	0	IN
chr1	1340331	1331313	1349350	-1.9625003169579	0	IN
chr1	1357232	1352688	1361777	3.03562390973072	0	IN
chr1	1374612	1373729	1375495	-1.21781388735441	0	IN
chr1	1378848	1378665	1379032	-8.29180385489335	0	IN
chr1	1392519	1385710	1399328	2.50434894358116	0	IN
chr1	1403417	1399521	1407313	0.358601182771388	0	IN
chr1	1409856	1409095	1410618	4.22024271161841	0	IN
chr1	1420555	1418419	1422691	1.71722004401708	0	IN
chr1	1426957	1426127	1427787	-10.4785452531724	0	IN
chr1	1432555	1430538	1434573	1.90508635748352	0	IN
chr1	1438871	1434860	1442882	6.71855392847065	0	IN
chr1	1459923	1449688	1470158	-1.71420479175493	0	IN
chr1	1484808	1471768	1497848	3.89077093024524	0	IN
chr1	1506350	1503249	1509452	0.805005346679453	0	IN
chr1	1523418	1512150	1534687	1.24850396923461	0	IN
chr1	1537813	1535173	1540453	0	0	IN
chr1	1559373	1541672	1577075	0	0	IN
chr1	1583709	1583509	1583909	-8.10420639667495	0	IN
chr1	1599053	1598011	1600096	-0.196606314120718	0	IN
chr1	1622183	1613757	1630610	-0.00692657655214646	0	IN
chr1	1645553	1632094	1659012	0.507051763503425	0	IN
chr1	1676026	1659324	1692728	0	0	IN
chr1	1700861	1699941	1701782	-0.38945269678771	0	IN
chr1	1724364	1702729	1745999	0.388153123147774	0	IN
chr1	1765844	1751231	1780457	1.14725123972145	0	IN
chr1	1838200	1785284	1891117	0	0	IN
chr1	1892064	1891470	1892658	-7.58181148763199	0	IN
chr1	1916061	1914826	1917296	2.39451595642941	0	IN
chr1	1918431	1917589	1919273	-1.26312645095533	0	IN
chr1	1962893	1921950	2003837	0	0	IN
chr1	2014371	2013212	2015530	1.82249998427639	0	IN
chr1	2025027	2019297	2030758	2.28420018342667	0	IN
chr1	2049636	2049202	2050070	-8.5531752115045	0	IN
chr1	2135603	2050469	2220738	0	0	IN
chr1	2269406	2228694	2310119	1.47013111021842	0	IN
chr1	2356479	2321252	2391707	0	0	IN
chr1	2402785	2391774	2413797	0	0	IN
chr1	2465754	2425979	2505530	2.28420018342667	0	IN
chr1	2517580	2508532	2526628	2.28420018342667	0	IN
chr1	2538102	2528744	2547460	0.761470987812626	0	IN
chr1	2557650	2549919	2565382	2.88038784410952	0	IN
chr1	2568148	2566409	2569888	-10.1398007614483	0	IN
chr1	2583046	2581559	2584533	1.31364290628988	0	IN
chr1	2694103	2586490	2801717	0	0	IN
chr1	2812270	2811849	2812692	-6.2032704709317	0	IN
chr1	2814714	2814431	2814998	-3.72476326216946	0	IN
chr1	2840198	2815199	2865198	-0.421290666049256	0	OUT
chr1	2890198	2865199	2915198	0.0638555994163719	0	OUT
chr1	2964682	2960657	2968707	-7.54035887252737	0	IN
chr1	2993907	2968908	3018907	1.38114106747864	0	OUT
chr1	3022192	3021482	3022903	-14.8647926034992	0	IN
chr1	3064025	3059614	3068437	3.12858857977284	0	IN
chr1	3253894	3069167	3438621	0	0	IN
chr1	3467769	3454425	3481113	3.78271772035793	0	IN
chr1	3487436	3487245	3487627	10.614664199434	0	IN
chr1	3550707	3489919	3611495	2.28420018342667	0	IN
chr1	3623966	3623189	3624743	3.34930018261083	0	IN
chr1	3627564	3625001	3630127	3.22726700056668	0	IN
chr1	3701205	3630766	3771645	0	0	IN
chr1	3774371	3772760	3775982	-9.7654052466668	0	IN
chr1	3787530	3778557	3796504	-0.440411827507847	0	IN
chr1	3834647	3812080	3857214	0	0	IN
chr1	3871347	3857266	3885429	0	0	IN
chr1	3894708	3889124	3900293	4.17359933263174	0	IN
chr1	3908798	3900371	3917225	0.025868607926645	0	IN
chr1	3947913	3940564	3955262	-4.02939973211124	0	IN
chr1	3994415	3976132	4012699	0	0	IN
chr1	4016214	4012920	4019508	3.098225512396	0	IN
chr1	4044708	4019709	4069708	-1.02670398579924	0	OUT
chr1	4094708	4069709	4119708	-3.30201672141146	0	OUT
chr1	4144708	4119709	4169708	0.407658951542811	0	OUT
chr1	4175713	4175527	4175899	2.48753800776887	0	IN
chr1	4201099	4176100	4226099	-0.85818886201514	0	OUT
chr1	4251099	4226100	4276099	0.235446210096094	0	OUT
chr1	4301099	4276100	4326099	-0.750071976564722	0	OUT
chr1	4351099	4326100	4376099	-1.34938068000989	0	OUT
chr1	4418357	4412026	4424689	-6.20314545370668	0	IN
chr1	4449889	4424890	4474889	-0.902824327383605	0	OUT
chr1	4481752	4479130	4484375	-9.86678226704188	0	IN
chr1	4509575	4484576	4534575	-0.644165297709126	0	OUT
chr1	4551939	4551734	4552145	-0.973799640529116	0	IN
chr1	4582744	4571480	4594009	4.26874805702819	0	IN
chr1	4619209	4594210	4644209	0.550155464459477	0	OUT
chr1	4723632	4654731	4792534	-3.02280124926278	0	IN
chr1	4817734	4792735	4842734	-0.146181397324552	0	OUT
chr1	4867734	4842735	4892734	-1.75087885300684	0	OUT
