Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.19166316746599	0	IN
chr1	35317	34553	36081	-0.457036970778165	0	IN
chr1	52892	52472	53312	-1.67807190511264	0	IN
chr1	60856	57597	64116	0.315499389327471	0	IN
chr1	68501	65418	71585	1.18314437657754	0	IN
chr1	112065	89294	134836	-0.168260181251478	0	IN
chr1	135517	135140	135895	0.70004346336248	0	IN
chr1	137823	137681	137965	1.6790158016211	0	IN
chr1	140064	139789	140339	0.428998124164824	0	IN
chr1	157667	141473	173862	-1.1577247247668	0	IN
chr1	183434	182695	184174	-0.119978613759393	0	IN
chr1	190313	185216	195411	-0.330318177484406	0	IN
chr1	390395	257863	522928	0.929442628004737	0	IN
chr1	722758	586070	859446	0.479757504216505	0	IN
chr1	872652	868070	877234	-0.574623484143922	0	IN
chr1	910404	904833	915976	-1.18025826879501	0	IN
chr1	918940	916864	921016	-1.52484795431957	0	IN
chr1	941618	923927	959309	-0.0849580394990662	0	IN
chr1	963150	960586	965715	0.104332136388028	0	IN
chr1	974294	966496	982093	-0.0820874202338676	0	IN
chr1	997008	995965	998051	-0.179776658468965	0	IN
chr1	999566	998961	1000172	-0.121615475939988	0	IN
chr1	1007838	1001137	1014540	0.462796988113603	0	IN
chr1	1038120	1020122	1056118	-0.0626986167187753	0	IN
chr1	1064544	1059733	1069355	0.193060914364476	0	IN
chr1	1072636	1070965	1074307	1.43583738667628	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-0.0478425119983431	0	IN
chr1	1167150	1167103	1167198	1.70524957594412	0	IN
chr1	1167907	1167862	1167952	1.26602771863979	0	IN
chr1	1169045	1169004	1169087	-0.0737044087865983	0	IN
chr1	1169849	1169356	1170343	-1.47092011399132	0	IN
chr1	1185495	1173055	1197935	0.11263233332852	0	IN
chr1	1205099	1203507	1206691	-0.778427382099637	0	IN
chr1	1212731	1211325	1214138	0.817663731967076	0	IN
chr1	1224469	1216907	1232031	-0.0849580394990662	0	IN
chr1	1233633	1232225	1235041	-0.0849580394990662	0	IN
chr1	1244583	1242445	1246722	0.163354322001387	0	IN
chr1	1250555	1249776	1251334	-0.104382764593551	0	IN
chr1	1263896	1253908	1273885	-0.0240461504220204	0	IN
chr1	1277821	1275222	1280420	-0.3365100253712	0	IN
chr1	1286232	1280435	1292029	0.308354515882808	0	IN
chr1	1308533	1292375	1324691	-0.0806949214386896	0	IN
chr1	1326826	1324755	1328897	1.07827561955404	0	IN
chr1	1340331	1331313	1349350	0.700527861435531	0	IN
chr1	1357232	1352688	1361777	0.176713109532774	0	IN
chr1	1374612	1373729	1375495	1.17870229405985	0	IN
chr1	1378848	1378665	1379032	-10.9559344828501	0	IN
chr1	1392519	1385710	1399328	-0.0442133370638287	0	IN
chr1	1403417	1399521	1407313	0.263012965289024	0	IN
chr1	1409856	1409095	1410618	-2.59310580068846	0	IN
chr1	1420555	1418419	1422691	-0.0626986167187753	0	IN
chr1	1426957	1426127	1427787	-0.373237251371582	0	IN
chr1	1432555	1430538	1434573	-0.411597460324243	0	IN
chr1	1438871	1434860	1442882	-0.048246954245843	0	IN
chr1	1459923	1449688	1470158	0.0379822070988873	0	IN
chr1	1484808	1471768	1497848	1.48259472979924	0	IN
chr1	1506350	1503249	1509452	-0.0437146467663578	0	IN
chr1	1523418	1512150	1534687	0.0279142477843566	0	IN
chr1	1537813	1535173	1540453	-0.0626986167187753	0	IN
chr1	1559373	1541672	1577075	0	0	IN
chr1	1583709	1583509	1583909	-9.76507146856095	0	IN
chr1	1599053	1598011	1600096	0.149199271977399	0	IN
chr1	1622183	1613757	1630610	-0.0515662221187129	0	IN
chr1	1645553	1632094	1659012	-0.0379916273763616	0	IN
chr1	1676026	1659324	1692728	0.0148561047204375	0	IN
chr1	1700861	1699941	1701782	1.14230860039073	0	IN
chr1	1724364	1702729	1745999	-0.0565242309679147	0	IN
chr1	1765844	1751231	1780457	0.0624249082916785	0	IN
chr1	1838200	1785284	1891117	0	0	IN
chr1	1892064	1891470	1892658	0.602438623755347	0	IN
chr1	1916061	1914826	1917296	0.852791705053453	0	IN
chr1	1918431	1917589	1919273	1.7687459641146	0	IN
chr1	1962893	1921950	2003837	-0.0240461504220204	0	IN
chr1	2014371	2013212	2015530	-0.416282812296079	0	IN
chr1	2025027	2019297	2030758	0.176682948180513	0	IN
chr1	2049636	2049202	2050070	-0.130178810082867	0	IN
chr1	2135603	2050469	2220738	-0.0240461504220204	0	IN
chr1	2269406	2228694	2310119	0.133028201455105	0	IN
chr1	2356479	2321252	2391707	-0.0240461504220204	0	IN
chr1	2402785	2391774	2413797	-0.0240461504220204	0	IN
chr1	2465754	2425979	2505530	-0.0849580394990662	0	IN
chr1	2517580	2508532	2526628	-0.0849580394990662	0	IN
chr1	2538102	2528744	2547460	-0.123928068386009	0	IN
chr1	2557650	2549919	2565382	0.256649804184974	0	IN
chr1	2568148	2566409	2569888	-0.0701019347786263	0	IN
chr1	2583046	2581559	2584533	-0.0759488532332964	0	IN
chr1	2694103	2586490	2801717	0	0	IN
chr1	2812270	2811849	2812692	-1.67773115422837	0	IN
chr1	2814714	2814431	2814998	-2.68202512162217	0	IN
chr1	2840198	2815199	2865198	0.0215530011708458	0	OUT
chr1	2890198	2865199	2915198	-0.0262420770887781	0	OUT
chr1	2964682	2960657	2968707	-0.84667447898968	0	IN
chr1	2993907	2968908	3018907	-0.0285179100694055	0	OUT
chr1	3022192	3021482	3022903	1.75322215635735	0	IN
chr1	3064025	3059614	3068437	0.141945440750309	0	IN
chr1	3253894	3069167	3438621	-0.0240461504220204	0	IN
chr1	3467769	3454425	3481113	-0.0319274610566441	0	IN
chr1	3487436	3487245	3487627	-12.0631783248494	0	IN
chr1	3550707	3489919	3611495	-0.0849580394990662	0	IN
chr1	3623966	3623189	3624743	0.594562700239072	0	IN
chr1	3627564	3625001	3630127	0.00164671176443984	0	IN
chr1	3701205	3630766	3771645	-0.0240461504220204	0	IN
chr1	3774371	3772760	3775982	1.76398453515932	0	IN
chr1	3787530	3778557	3796504	0	0	IN
chr1	3834647	3812080	3857214	0	0	IN
chr1	3871347	3857266	3885429	0	0	IN
chr1	3894708	3889124	3900293	0.737466429790454	0	IN
chr1	3908798	3900371	3917225	-1.37950740490126	0	IN
chr1	3947913	3940564	3955262	-1.19134347172435	0	IN
chr1	3994415	3976132	4012699	0	0	IN
chr1	4016214	4012920	4019508	-2.09835041908241	0	IN
chr1	4044708	4019709	4069708	-0.146070599808454	0	OUT
chr1	4094708	4069709	4119708	0.315207077994218	0	OUT
chr1	4144708	4119709	4169708	0.0632652793767956	0	OUT
chr1	4175713	4175527	4175899	-1.00235051582971	0	IN
chr1	4201099	4176100	4226099	-0.0320310288722989	0	OUT
chr1	4251099	4226100	4276099	0.200533907439999	0	OUT
chr1	4301099	4276100	4326099	0.0972948501664808	0	OUT
chr1	4351099	4326100	4376099	-0.0590459578779512	0	OUT
chr1	4418357	4412026	4424689	-1.14455080815207	0	IN
chr1	4449889	4424890	4474889	0.197155246382334	0	OUT
chr1	4481752	4479130	4484375	0.80763000930048	0	IN
chr1	4509575	4484576	4534575	-0.0378251032906378	0	OUT
chr1	4551939	4551734	4552145	-11.2852964365328	0	IN
chr1	4582744	4571480	4594009	-1.10860280757799	0	IN
chr1	4619209	4594210	4644209	-0.0846119206353713	0	OUT
chr1	4723632	4654731	4792534	-0.2660861572263	0	IN
chr1	4817734	4792735	4842734	-0.157022634769283	0	OUT
chr1	4867734	4842735	4892734	-0.234382697438936	0	OUT
chr1	4917734	4892735	4942734	-0.04608286038901	0	OUT
chr1	4968625	4963953	4973298	0	0	IN
chr1	4977474	4973380	4981568	-1.41155852418811	0	IN
