Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.994759164499006	0	IN
chr1	35317	34553	36081	-10.7076754354073	0	IN
chr1	52892	52472	53312	-13.6929805495624	0	IN
chr1	60856	57597	64116	1.36124981445896	0	IN
chr1	68501	65418	71585	-6.15435428140501	0	IN
chr1	112065	89294	134836	0.810421000668282	0	IN
chr1	135517	135140	135895	4.28549695908193	0	IN
chr1	137823	137681	137965	-14.296885724412	0	IN
chr1	140064	139789	140339	6.04766343089197	0	IN
chr1	157667	141473	173862	0.405948072248824	0	IN
chr1	183434	182695	184174	-0.601628986905965	0	IN
chr1	190313	185216	195411	0.940499084345942	0	IN
chr1	390395	257863	522928	2.18010827977957	0	IN
chr1	722758	586070	859446	0	0	IN
chr1	872652	868070	877234	-2.91129424202142	0	IN
chr1	910404	904833	915976	3.22276322362155	0	IN
chr1	918940	916864	921016	2.47557085820754	0	IN
chr1	941618	923927	959309	0	0	IN
chr1	963150	960586	965715	-0.527248630938088	0	IN
chr1	974294	966496	982093	-1.37781172054316	0	IN
chr1	997008	995965	998051	-13.3601133217287	0	IN
chr1	999566	998961	1000172	3.5199150016469	0	IN
chr1	1007838	1001137	1014540	3.5932843610362	0	IN
chr1	1038120	1020122	1056118	0	0	IN
chr1	1064544	1059733	1069355	1.16119801533528	0	IN
chr1	1072636	1070965	1074307	2.1424442650202	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	0	0	IN
chr1	1167150	1167103	1167198	-0.451686996909475	0	IN
chr1	1167907	1167862	1167952	-13.9398952900329	0	IN
chr1	1169045	1169004	1169087	-1.11476618754665	0	IN
chr1	1169849	1169356	1170343	6.00123043687326	0	IN
chr1	1185495	1173055	1197935	2.3050249242686	0	IN
chr1	1205099	1203507	1206691	-0.409505837631713	0	IN
chr1	1212731	1211325	1214138	-13.5704154006462	0	IN
chr1	1224469	1216907	1232031	0	0	IN
chr1	1233633	1232225	1235041	5.35959983326694	0	IN
chr1	1244583	1242445	1246722	-1.03195637479542	0	IN
chr1	1250555	1249776	1251334	2.84323575962675	0	IN
chr1	1263896	1253908	1273885	0.375817830358923	0	IN
chr1	1277821	1275222	1280420	2.42982762871294	0	IN
chr1	1286232	1280435	1292029	-2.7479793652822	0	IN
chr1	1308533	1292375	1324691	0.0526266142371696	0	IN
