Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	-0.474809352270728	0	IN
chr1	35317	34553	36081	6.75958804642801	0	IN
chr1	52892	52472	53312	-1.69872120091479	0	IN
chr1	60856	57597	64116	0.934077266172753	0	IN
chr1	68501	65418	71585	-0.881679446329078	0	IN
chr1	112065	89294	134836	0.656159784169705	0	IN
chr1	135517	135140	135895	6.97196766495397	0	IN
chr1	137823	137681	137965	5.05264652834743	0	IN
chr1	140064	139789	140339	2.7498067557364	0	IN
chr1	157667	141473	173862	-1.81799954579051	0	IN
chr1	183434	182695	184174	0.576803980461103	0	IN
chr1	190313	185216	195411	-1.13581594767395	0	IN
chr1	390395	257863	522928	2.12746693886567	0	IN
chr1	722758	586070	859446	-0.0389054006944645	0	IN
chr1	872652	868070	877234	1.619782692984	0	IN
chr1	910404	904833	915976	-3.25991081333696	0	IN
chr1	918940	916864	921016	-6.01396494603141	0	IN
chr1	941618	923927	959309	-1.0831922753036	0	IN
chr1	963150	960586	965715	0.342952168100019	0	IN
chr1	974294	966496	982093	-0.95488727413344	0	IN
chr1	997008	995965	998051	-1.04217281023338	0	IN
chr1	999566	998961	1000172	2.59871871286077	0	IN
chr1	1007838	1001137	1014540	1.37639916925999	0	IN
chr1	1038120	1020122	1056118	-1.84451514467274	0	IN
chr1	1064544	1059733	1069355	-0.969246015867615	0	IN
chr1	1072636	1070965	1074307	4.60448606878382	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-1.89311154116447	0	IN
chr1	1167150	1167103	1167198	3.11892146530429	0	IN
chr1	1167907	1167862	1167952	2.36581160246032	0	IN
chr1	1169045	1169004	1169087	-2.17121072859489	0	IN
chr1	1169849	1169356	1170343	-0.585863613220149	0	IN
chr1	1185495	1173055	1197935	0.446441435506237	0	IN
chr1	1205099	1203507	1206691	-1.66156596308676	0	IN
chr1	1212731	1211325	1214138	3.1036095572046	0	IN
chr1	1224469	1216907	1232031	-1.0831922753036	0	IN
chr1	1233633	1232225	1235041	-1.0831922753036	0	IN
chr1	1244583	1242445	1246722	-1.84451514467274	0	IN
chr1	1250555	1249776	1251334	1.45270158885399	0	IN
chr1	1263896	1253908	1273885	-1.7357329046192	0	IN
chr1	1277821	1275222	1280420	0.762554960159275	0	IN
chr1	1286232	1280435	1292029	-0.340501672089847	0	IN
chr1	1308533	1292375	1324691	-1.01822792830071	0	IN
chr1	1326826	1324755	1328897	1.21517257216003	0	IN
chr1	1340331	1331313	1349350	-0.403053627295305	0	IN
chr1	1357232	1352688	1361777	0.177846032971747	0	IN
chr1	1374612	1373729	1375495	0.234511675255275	0	IN
chr1	1378848	1378665	1379032	-10.1008632387135	0	IN
chr1	1392519	1385710	1399328	0.184691252340961	0	IN
chr1	1403417	1399521	1407313	-3.9208781765837	0	IN
chr1	1409856	1409095	1410618	-3.51810897191287	0	IN
chr1	1420555	1418419	1422691	1.84512176490857	0	IN
chr1	1426957	1426127	1427787	-2.00714144532466	0	IN
chr1	1432555	1430538	1434573	-1.06577920617185	0	IN
chr1	1438871	1434860	1442882	0.338363835290571	0	IN
chr1	1459923	1449688	1470158	-0.101793312807822	0	IN
chr1	1484808	1471768	1497848	3.21517025336964	0	IN
chr1	1506350	1503249	1509452	1.80434160354759	0	IN
chr1	1523418	1512150	1534687	0.582681968246863	0	IN
chr1	1537813	1535173	1540453	-1.84451514467274	0	IN
chr1	1559373	1541672	1577075	0	0	IN
chr1	1583709	1583509	1583909	-1.42794977178227	0	IN
chr1	1599053	1598011	1600096	-0.818204565414915	0	IN
chr1	1622183	1613757	1630610	-1.46042216243751	0	IN
chr1	1645553	1632094	1659012	0.276008568445031	0	IN
chr1	1676026	1659324	1692728	-0.0485963964917175	0	IN
chr1	1700861	1699941	1701782	3.18048239147614	0	IN
chr1	1724364	1702729	1745999	-0.299789703733963	0	IN
chr1	1765844	1751231	1780457	0.436337044919818	0	IN
chr1	1838200	1785284	1891117	0	0	IN
chr1	1892064	1891470	1892658	9.38602137672059	0	IN
chr1	1916061	1914826	1917296	6.64218258948026	0	IN
chr1	1918431	1917589	1919273	2.48379293881643	0	IN
chr1	1962893	1921950	2003837	-0.599778366753847	0	IN
chr1	2014371	2013212	2015530	0.807354922057617	0	IN
chr1	2025027	2019297	2030758	1.1461200115905	0	IN
chr1	2049636	2049202	2050070	2.70304723486518	0	IN
chr1	2135603	2050469	2220738	-0.599778366753845	0	IN
chr1	2269406	2228694	2310119	1.06284525564559	0	IN
chr1	2356479	2321252	2391707	-0.599778366753845	0	IN
chr1	2402785	2391774	2413797	-0.599778366753845	0	IN
chr1	2465754	2425979	2505530	-1.0831922753036	0	IN
chr1	2517580	2508532	2526628	-1.0831922753036	0	IN
chr1	2538102	2528744	2547460	-0.0810113519727671	0	IN
chr1	2557650	2549919	2565382	0.230997101243254	0	IN
chr1	2568148	2566409	2569888	-1.13178867179533	0	IN
chr1	2583046	2581559	2584533	-0.725825036561001	0	IN
chr1	2694103	2586490	2801717	0	0	IN
chr1	2812270	2811849	2812692	3.69425706480797	0	IN
chr1	2814714	2814431	2814998	4.73867376182761	0	IN
chr1	2830198	2815199	2845198	-0.0236035969142695	0	OUT
chr1	2860198	2845199	2875198	0.226429067253345	0	OUT
