Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.195700648996192	0	IN
chr1	35317	34553	36081	1.03762794355072	0	IN
chr1	52892	52472	53312	-13.2010944513617	0	IN
chr1	60856	57597	64116	0.559615406448791	0	IN
chr1	68501	65418	71585	0.440887200110186	0	IN
chr1	112065	89294	134836	-0.0891636451148493	0	IN
chr1	135517	135140	135895	1.34193981133514	0	IN
chr1	137823	137681	137965	1.20656116925453	0	IN
chr1	140064	139789	140339	0.0731803341741033	0	IN
chr1	157667	141473	173862	-0.339644150997409	0	IN
chr1	183434	182695	184174	-0.633367296296799	0	IN
chr1	190313	185216	195411	-0.432722471642132	0	IN
chr1	390395	257863	522928	1.06125808374232	0	IN
chr1	722758	586070	859446	0.420950779535528	0	IN
chr1	872652	868070	877234	-1.52529234716	0	IN
chr1	910404	904833	915976	-0.32549517412526	0	IN
chr1	918940	916864	921016	-0.688123977178964	0	IN
chr1	941618	923927	959309	-0.194381201704958	0	IN
chr1	963150	960586	965715	-0.286778369692258	0	IN
chr1	974294	966496	982093	-0.191163850878524	0	IN
chr1	997008	995965	998051	0.887471072849443	0	IN
chr1	999566	998961	1000172	0.264417814277242	0	IN
chr1	1007838	1001137	1014540	0.463278054082893	0	IN
chr1	1038120	1020122	1056118	-0.48348566346905	0	IN
chr1	1064544	1059733	1069355	0.016299668676719	0	IN
chr1	1072636	1070965	1074307	1.80754625416452	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-0.548921389159701	0	IN
chr1	1167150	1167103	1167198	1.79846468742905	0	IN
chr1	1167907	1167862	1167952	1.19085472363505	0	IN
chr1	1169045	1169004	1169087	1.06348160057169	0	IN
chr1	1169849	1169356	1170343	-0.130550854889188	0	IN
chr1	1185495	1173055	1197935	0.0811350257485495	0	IN
chr1	1205099	1203507	1206691	-1.43072769919223	0	IN
chr1	1212731	1211325	1214138	0.675626195957587	0	IN
chr1	1224469	1216907	1232031	-0.194381201704958	0	IN
chr1	1233633	1232225	1235041	-0.194381201704958	0	IN
chr1	1244583	1242445	1246722	-0.0926312779276868	0	IN
chr1	1250555	1249776	1251334	-0.311208037897069	0	IN
chr1	1263896	1253908	1273885	-0.0542111988422169	0	IN
chr1	1277821	1275222	1280420	-0.0857439354534317	0	IN
chr1	1286232	1280435	1292029	-0.310455802282446	0	IN
chr1	1308533	1292375	1324691	-0.189971236391374	0	IN
chr1	1326826	1324755	1328897	0.66021584439362	0	IN
chr1	1340331	1331313	1349350	1.34440383413031	0	IN
chr1	1357232	1352688	1361777	0.190421131683355	0	IN
chr1	1374612	1373729	1375495	0.761514693601448	0	IN
chr1	1378848	1378665	1379032	0.740902008725378	0	IN
chr1	1392519	1385710	1399328	0.136264705358224	0	IN
chr1	1403417	1399521	1407313	0.65903144870923	0	IN
chr1	1409856	1409095	1410618	-3.39871121364776	0	IN
chr1	1420555	1418419	1422691	-0.48348566346905	0	IN
chr1	1426957	1426127	1427787	-0.327782025248837	0	IN
chr1	1432555	1430538	1434573	-0.705357193639826	0	IN
chr1	1438871	1434860	1442882	-0.627884428823238	0	IN
chr1	1459923	1449688	1470158	-0.0546735275001474	0	IN
chr1	1484808	1471768	1497848	2.31622311591337	0	IN
chr1	1506350	1503249	1509452	0.367505700695553	0	IN
chr1	1523418	1512150	1534687	0.0884828089052899	0	IN
chr1	1537813	1535173	1540453	-0.48348566346905	0	IN
chr1	1559373	1541672	1577075	0	0	IN
chr1	1583709	1583509	1583909	2.00387341572922	0	IN
chr1	1599053	1598011	1600096	0.0574258920267061	0	IN
chr1	1622183	1613757	1630610	-0.47049223788237	0	IN
chr1	1645553	1632094	1659012	0.924043146174988	0	IN
chr1	1676026	1659324	1692728	-0.0654357256906486	0	IN
chr1	1700861	1699941	1701782	2.10839279138563	0	IN
chr1	1724364	1702729	1745999	-0.118609440122845	0	IN
chr1	1765844	1751231	1780457	0.0834102674885932	0	IN
chr1	1838200	1785284	1891117	0	0	IN
chr1	1892064	1891470	1892658	1.05890292461488	0	IN
chr1	1916061	1914826	1917296	1.97969347787146	0	IN
chr1	1918431	1917589	1919273	1.93161304839711	0	IN
chr1	1962893	1921950	2003837	-0.0542111988422169	0	IN
chr1	2014371	2013212	2015530	-1.1148549637804	0	IN
chr1	2025027	2019297	2030758	0.24508168697372	0	IN
chr1	2049636	2049202	2050070	0.294629726311466	0	IN
chr1	2135603	2050469	2220738	-0.0542111988422169	0	IN
chr1	2269406	2228694	2310119	0.315802261948073	0	IN
chr1	2356479	2321252	2391707	-0.0542111988422169	0	IN
chr1	2402785	2391774	2413797	-0.0542111988422169	0	IN
chr1	2465754	2425979	2505530	-0.194381201704958	0	IN
chr1	2517580	2508532	2526628	-0.194381201704958	0	IN
chr1	2538102	2528744	2547460	0.214374928014829	0	IN
chr1	2557650	2549919	2565382	0.11017048404978	0	IN
chr1	2568148	2566409	2569888	-0.259816927395604	0	IN
chr1	2583046	2581559	2584533	-0.0246514952755236	0	IN
