Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	-0.442543162120961	0	IN
chr1	35317	34553	36081	6.43645815006882	0	IN
chr1	52892	52472	53312	-4.28368370163594	0	IN
chr1	60856	57597	64116	1.29515591857088	0	IN
chr1	68501	65418	71585	-0.384203959747913	0	IN
chr1	112065	89294	134836	0.720492941607841	0	IN
chr1	135517	135140	135895	6.01855208979934	0	IN
chr1	137823	137681	137965	5.30942076975751	0	IN
chr1	140064	139789	140339	2.70273160359519	0	IN
chr1	157667	141473	173862	-1.85296386809311	0	IN
chr1	183434	182695	184174	0.53777558750758	0	IN
chr1	190313	185216	195411	-1.28465925463199	0	IN
chr1	390395	257863	522928	1.88883739260154	0	IN
chr1	722758	586070	859446	0	0	IN
chr1	872652	868070	877234	2.44195141984693	0	IN
chr1	910404	904833	915976	-2.56940198384341	0	IN
chr1	918940	916864	921016	-4.5505576917189	0	IN
chr1	941618	923927	959309	-1.19142709858984	0	IN
chr1	963150	960586	965715	0.494437519271791	0	IN
chr1	974294	966496	982093	-1.06235598639196	0	IN
chr1	997008	995965	998051	0.435800289752761	0	IN
chr1	999566	998961	1000172	3.25547200335676	0	IN
chr1	1007838	1001137	1014540	1.77745472075978	0	IN
chr1	1038120	1020122	1056118	-2.18997559157934	0	IN
chr1	1064544	1059733	1069355	-0.697843381308707	0	IN
chr1	1072636	1070965	1074307	5.19289402101045	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-2.18997559157935	0	IN
chr1	1167150	1167103	1167198	4.24730691880713	0	IN
chr1	1167907	1167862	1167952	2.84941939554545	0	IN
chr1	1169045	1169004	1169087	-1.8300537498555	0	IN
chr1	1169849	1169356	1170343	0.0701383779517415	0	IN
chr1	1185495	1173055	1197935	0.630484839046096	0	IN
chr1	1205099	1203507	1206691	-1.06324097650103	0	IN
chr1	1212731	1211325	1214138	3.71692726083118	0	IN
chr1	1224469	1216907	1232031	-1.19142709858984	0	IN
chr1	1233633	1232225	1235041	-1.19142709858984	0	IN
chr1	1244583	1242445	1246722	-1.59262001951868	0	IN
chr1	1250555	1249776	1251334	3.14774770746271	0	IN
chr1	1263896	1253908	1273885	-1.82779214600588	0	IN
chr1	1277821	1275222	1280420	1.38933763657505	0	IN
chr1	1286232	1280435	1292029	0.00240679104651109	0	IN
chr1	1308533	1292375	1324691	-1.12511530390932	0	IN
chr1	1326826	1324755	1328897	2.02156745889667	0	IN
chr1	1340331	1331313	1349350	0.0193762569792011	0	IN
