Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.760457106772051	0	IN
chr1	35317	34553	36081	-5.87142168235432	0	IN
chr1	52892	52472	53312	1.02064929580215	0	IN
chr1	60856	57597	64116	-0.762407653269296	0	IN
chr1	68501	65418	71585	0.870819801387711	0	IN
chr1	112065	89294	134836	-0.628498492918744	0	IN
chr1	135517	135140	135895	-5.95644515596149	0	IN
chr1	137823	137681	137965	-3.7211229135825	0	IN
chr1	140064	139789	140339	-2.35816123475331	0	IN
chr1	157667	141473	173862	0.783536022369708	0	IN
chr1	183434	182695	184174	-1.11788389556511	0	IN
chr1	190313	185216	195411	1.10188284958029	0	IN
chr1	390395	257863	522928	-0.900478878847995	0	IN
chr1	722758	586070	859446	0.481335391679678	0	IN
chr1	872652	868070	877234	-2.39757169783493	0	IN
chr1	910404	904833	915976	1.79091883706816	0	IN
chr1	918940	916864	921016	4.02459416523651	0	IN
chr1	941618	923927	959309	0.993165567678656	0	IN
chr1	963150	960586	965715	-0.424745098552127	0	IN
chr1	974294	966496	982093	0.867608998528495	0	IN
chr1	997008	995965	998051	0.445563384342786	0	IN
chr1	999566	998961	1000172	-3.11566370803122	0	IN
chr1	1007838	1001137	1014540	-0.93109570463792	0	IN
chr1	1038120	1020122	1056118	1.63992204672184	0	IN
chr1	1064544	1059733	1069355	0.730670850846891	0	IN
chr1	1072636	1070965	1074307	-3.52950193195423	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	1.65477815144228	0	IN
chr1	1167150	1167103	1167198	-5.23136801467161	0	IN
chr1	1167907	1167862	1167952	-1.14912801950172	0	IN
chr1	1169045	1169004	1169087	2.60614190679676	0	IN
chr1	1169849	1169356	1170343	-0.267257114229381	0	IN
chr1	1185495	1173055	1197935	-0.280657136483072	0	IN
chr1	1205099	1203507	1206691	0.492308977741922	0	IN
chr1	1212731	1211325	1214138	-2.71539768115398	0	IN
chr1	1224469	1216907	1232031	0.993165567678656	0	IN
chr1	1233633	1232225	1235041	0.993165567678656	0	IN
chr1	1244583	1242445	1246722	1.61569372779535	0	IN
chr1	1250555	1249776	1251334	-2.41003734616636	0	IN
chr1	1263896	1253908	1273885	1.70929254283473	0	IN
chr1	1277821	1275222	1280420	-1.44448930213551	0	IN
chr1	1286232	1280435	1292029	0.0500496786932878	0	IN
chr1	1308533	1292375	1324691	0.931515306939134	0	IN
chr1	1326826	1324755	1328897	-0.770784761139659	0	IN
chr1	1340331	1331313	1349350	1.20643005321354	0	IN
chr1	1357232	1352688	1361777	-0.271349034683833	0	IN
chr1	1374612	1373729	1375495	0.380078532869729	0	IN
chr1	1378848	1378665	1379032	-0.0565835283663729	0	IN
chr1	1392519	1385710	1399328	-0.228904589404788	0	IN
chr1	1403417	1399521	1407313	3.81017340150956	0	IN
chr1	1409856	1409095	1410618	0.715781122658059	0	IN
chr1	1420555	1418419	1422691	-2.04971486285946	0	IN
chr1	1426957	1426127	1427787	1.34081795699058	0	IN
chr1	1432555	1430538	1434573	0.277103061979356	0	IN
chr1	1438871	1434860	1442882	-0.113287361653504	0	IN
