Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.191663167465991	0	IN
chr1	35317	34553	36081	-0.457036970778163	0	IN
chr1	52892	52472	53312	-1.67807190511263	0	IN
chr1	60856	57597	64116	0.315390606571395	0	IN
chr1	68501	65418	71585	1.18303559382147	0	IN
chr1	112065	89294	134836	-0.168260181251479	0	IN
chr1	135517	135140	135895	0.700043463362479	0	IN
chr1	137823	137681	137965	1.67901580162109	0	IN
chr1	140064	139789	140339	0.42899812416482	0	IN
chr1	157667	141473	173862	-1.1577247247668	0	IN
chr1	183434	182695	184174	-0.11943143424532	0	IN
chr1	190313	185216	195411	-0.329770997970334	0	IN
chr1	390395	257863	522928	0.929333845248659	0	IN
chr1	722758	586070	859446	0.479757504216504	0	IN
chr1	872652	868070	877234	-0.574623484143924	0	IN
chr1	910404	904833	915976	-1.18025826879501	0	IN
chr1	918940	916864	921016	-1.52484795431956	0	IN
chr1	941618	923927	959309	-0.0849580394990659	0	IN
chr1	963150	960586	965715	0.104332136388027	0	IN
chr1	974294	966496	982093	-0.0820874202338658	0	IN
chr1	997008	995965	998051	-0.179776658468967	0	IN
chr1	999566	998961	1000172	-0.121615475939988	0	IN
chr1	1007838	1001137	1014540	0.463344167627679	0	IN
chr1	1038120	1020122	1056118	-0.0626986167187799	0	IN
chr1	1064544	1059733	1069355	0.193060914364477	0	IN
chr1	1072636	1070965	1074307	1.43583738667628	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-0.0478425119983402	0	IN
chr1	1167150	1167103	1167198	1.70524957594412	0	IN
chr1	1167907	1167862	1167952	1.26657489815387	0	IN
chr1	1169045	1169004	1169087	-0.0731572292725249	0	IN
chr1	1169849	1169356	1170343	-1.47092011399132	0	IN
chr1	1185495	1173055	1197935	0.113179512842596	0	IN
chr1	1205099	1203507	1206691	-0.778427382099642	0	IN
chr1	1212731	1211325	1214138	0.817663731967077	0	IN
chr1	1224469	1216907	1232031	-0.0849580394990624	0	IN
chr1	1233633	1232225	1235041	-0.0849580394990659	0	IN
chr1	1244583	1242445	1246722	0.163354322001388	0	IN
chr1	1250555	1249776	1251334	-0.103835585079479	0	IN
