Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.471067747278487	0	IN
chr1	35317	34553	36081	-9.7243438470378	0	IN
chr1	52892	52472	53312	-11.3031850212904	0	IN
chr1	60856	57597	64116	-0.333619826507161	0	IN
chr1	68501	65418	71585	-10.0766509097106	0	IN
chr1	112065	89294	134836	0.698758077194078	0	IN
chr1	135517	135140	135895	9.10763251707934	0	IN
chr1	137823	137681	137965	4.67327760058957	0	IN
chr1	140064	139789	140339	-7.14389812695386	0	IN
chr1	157667	141473	173862	1.36759826436897	0	IN
chr1	183434	182695	184174	-0.86938144562199	0	IN
chr1	190313	185216	195411	0.728317778235697	0	IN
chr1	390395	257863	522928	0.954390202726701	0	IN
chr1	722758	586070	859446	1.41922529624227	0	IN
chr1	872652	868070	877234	-1.37106231028917	0	IN
chr1	910404	904833	915976	4.82943464906368	0	IN
chr1	918940	916864	921016	3.78245914376301	0	IN
chr1	941618	923927	959309	0.316762205563829	0	IN
chr1	963150	960586	965715	1.92607070957093	0	IN
chr1	974294	966496	982093	0.0662770058696465	0	IN
chr1	997008	995965	998051	3.52511723546949	0	IN
chr1	999566	998961	1000172	2.89398161926088	0	IN
chr1	1007838	1001137	1014540	4.75355498502684	0	IN
chr1	1038120	1020122	1056118	1.88477167329765	0	IN
chr1	1064544	1059733	1069355	1.58256868494554	0	IN
chr1	1072636	1070965	1074307	2.84665967026812	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	-0.115228326702354	0	IN
chr1	1167150	1167103	1167198	-12.4466059849469	0	IN
chr1	1167907	1167862	1167952	-9.74202148003953	0	IN
chr1	1169045	1169004	1169087	-14.0983010797177	0	IN
chr1	1169849	1169356	1170343	5.79346719990201	0	IN
chr1	1185495	1173055	1197935	1.9853532240356	0	IN
chr1	1205099	1203507	1206691	1.35097434966023	0	IN
chr1	1212731	1211325	1214138	-10.9672587380881	0	IN
chr1	1224469	1216907	1232031	0.316762205563829	0	IN
chr1	1233633	1232225	1235041	2.90377253493384	0	IN
chr1	1244583	1242445	1246722	0.811782917756869	0	IN
chr1	1250555	1249776	1251334	-7.96603128496729	0	IN
chr1	1263896	1253908	1273885	0.339515846370054	0	IN
