Chromosome	Position	Start	End	Log2R	SegMean	Class
chr1	21488	11868	31109	0.46590421542964	0	IN
chr1	35317	34553	36081	-11.9886739633232	0	IN
chr1	52892	52472	53312	-13.5675151375758	0	IN
chr1	60856	57597	64116	-13.9240711188444	0	IN
chr1	68501	65418	71585	-23.0830025060356	0	IN
chr1	112065	89294	134836	-0.566053523782801	0	IN
chr1	135517	135140	135895	6.30172146021754	0	IN
chr1	137823	137681	137965	2.84810335005323	0	IN
chr1	140064	139789	140339	6.99400898985834	0	IN
chr1	157667	141473	173862	0.775449157548649	0	IN
chr1	183434	182695	184174	0.0228085291951858	0	IN
chr1	190313	185216	195411	0.686801069891882	0	IN
chr1	390395	257863	522928	-0.183177411229187	0	IN
chr1	722758	586070	859446	0	0	IN
chr1	872652	868070	877234	-2.12607506752817	0	IN
chr1	910404	904833	915976	4.51280192028171	0	IN
chr1	918940	916864	921016	7.98891138250192	0	IN
chr1	941618	923927	959309	0	0	IN
chr1	963150	960586	965715	-0.330722035908134	0	IN
chr1	974294	966496	982093	-0.0326579722255973	0	IN
chr1	997008	995965	998051	-12.3615035612797	0	IN
chr1	999566	998961	1000172	5.57614599776909	0	IN
chr1	1007838	1001137	1014540	4.74580606202031	0	IN
chr1	1038120	1020122	1056118	0.00231016068720713	0	IN
chr1	1064544	1059733	1069355	1.25561176806175	0	IN
chr1	1072636	1070965	1074307	2.17831622736221	0	IN
chr1	1099089	1081817	1116361	0	0	IN
chr1	1140536	1137016	1144056	0.00231016068720713	0	IN
chr1	1167150	1167103	1167198	3.22473333194635	0	IN
chr1	1167907	1167862	1167952	-12.006351596325	0	IN
chr1	1169045	1169004	1169087	1.18289191343847	0	IN
chr1	1169849	1169356	1170343	6.61055058416635	0	IN
chr1	1185495	1173055	1197935	1.3774966709274	0	IN
chr1	1205099	1203507	1206691	0.204662606660439	0	IN
chr1	1212731	1211325	1214138	0.35972524267259	0	IN
chr1	1224469	1216907	1232031	0	0	IN
chr1	1233633	1232225	1235041	3.05889368905357	0	IN
chr1	1244583	1242445	1246722	-0.071353066600726	0	IN
chr1	1250555	1249776	1251334	-10.2303614012527	0	IN
chr1	1263896	1253908	1273885	1.53584597112031	0	IN
chr1	1277821	1275222	1280420	2.632190634245	0	IN
chr1	1286232	1280435	1292029	-2.24766114606878	0	IN
chr1	1308533	1292375	1324691	0.0737666413420399	0	IN
chr1	1326826	1324755	1328897	1.60038110108213	0	IN
chr1	1340331	1331313	1349350	2.5630439826759	0	IN
chr1	1357232	1352688	1361777	2.86411286676719	0	IN
